	entrez	symbol	PCA.PC1	PCA.PC2	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_1
ENSG00000133243	55643	BTBD2	-0.000884350536228227	-0.0104389317906458	14.3742234505174	14.2911855986351
ENSG00000133246	84106	PRAM1	-0.00242980623298291	-0.0052514964148465	6.96486197716853	6.73671048993389
ENSG00000133247	84787	KMT5C	-0.0032757612291539	0.010409829431281	11.2829042502529	10.9753201367083
ENSG00000133250	84330	ZNF414	-0.00261207670544169	0.0104474858430381	11.3709791691104	11.1257130334705
ENSG00000133256	5158	PDE6B	-0.00336039275206216	-1.71727010633907e-05	8.70053285739448	8.38500209874041
ENSG00000133265	23640	HSPBP1	-0.00499382425313184	0.0105715763899748	13.4149091078062	12.9460040507384
ENSG00000133275	1455	CSNK1G2	0.00114751014125011	2.77416250881735e-05	13.4415623875566	13.5493101337716
ENSG00000133302	84250	SLF1	-0.00520128108581169	-0.0104383766843928	11.0452208802422	10.5568362514002
ENSG00000133313	55748	CNDP2	-0.00386984035091549	-8.39982988927713e-05	14.2145869875662	13.851220633724
ENSG00000133315	28992	MACROD1	-0.00621337164366572	-0.0105733147690776	11.2482669527004	10.6648500686703
ENSG00000133316	54663	WDR74	0.000739661701394829	0.0104662952481946	11.0991218036708	11.1685738097332
ENSG00000133317	85329	LGALS12	-0.00328979988943973	0.000132648816656928	6.69081999418343	6.38191769271941
ENSG00000133318	10313	RTN3	-0.00637708447461804	0.0106700056622434	16.2584716159173	15.6596825901278
ENSG00000133321	5920	PLAAT4	0.00305381861760219	0.0105181593907551	12.0449869591816	12.3317313299438
ENSG00000133328	54979	PLAAT2	-0.00442699746670758	2.13708894315768e-05	7.49474055565411	7.07905882667387
ENSG00000133392	4629	MYH11	0.00708314946989276	0.000292159353780443	13.4748443481553	14.1399307504885
ENSG00000133393	123811	CEP20	0.000453661799988234	0.0104387973651738	11.7826010522544	11.8251985289436
ENSG00000133398	84246	MED10	0.000295503790673126	-0.010437703575935	12.4153128135399	12.4430597294916
ENSG00000133401	23037	PDZD2	-0.000173293336138548	0.0104349877141259	9.45729084976034	9.44101912741838
ENSG00000133422	22880	MORC2	0.00677945861738276	-0.0104197584090224	12.4075439270963	13.0441146730289
ENSG00000133424	9215	LARGE1	0.00927999051301822	-0.0102399693867356	13.5104221380111	14.3817852978912
ENSG00000133433	653689	GSTT2B	0.00261548270400403	-8.67083896019855e-05	9.59692545405172	9.84251140269851
ENSG00000133454	84700	MYO18B	-0.00221752960031489	-0.0051284700387932	6.49101927509496	6.28279992433727
ENSG00000133460	66035	SLC2A11	0.000121017801443595	2.60881676123512e-06	11.5694892790067	11.5808524860832
ENSG00000133466	114904	C1QTNF6	0.00344140760039507	0.0104448588165315	13.3429530456884	13.666090854602
ENSG00000133519	150244	ZDHHC8BP	0.011447191673109	-0.00542832525353697	5.61396809555902	6.68882491723801
ENSG00000133597	90956	ADCK2	0.000203641037236825	0.0104452881294478	11.5923572681803	11.6114785482548
ENSG00000133606	23608	MKRN1	-0.00115113833694746	-0.0103884770567479	14.1866562827276	14.078567859864
ENSG00000133612	116988	AGAP3	0.00415144884848735	3.07406845263079e-05	13.5851461888523	13.9749547324735
ENSG00000133619	84626	KRBA1	4.14392089513975e-05	-0.0104431958592696	11.9151794384433	11.919070455358
ENSG00000133624	79970	ZNF767P	-0.00444466720546782	0.0104677201692879	11.4193005249265	11.001959660694
ENSG00000133627	57180	ACTR3B	-0.00318206679691192	-0.0104939051791963	11.2291988578308	10.9304123692868
ENSG00000133636	4922	NTS	-0.011767762501664	0.000267447603159916	8.76754224605968	7.66258478906827
ENSG00000133639	694	BTG1	-0.001461562908167	3.1651828218088e-05	13.0736232787002	12.9363869235296
ENSG00000133640	84125	LRRIQ1	-0.0162743237939783	0.000467037544708703	13.6087312793313	12.080621289764
ENSG00000133641	91298	C12orf29	-0.00252296577689612	0.0105122192394758	11.1656337089572	10.9287348211252
ENSG00000133657	79572	ATP13A3	0.0179727855633616	-0.000135561546186746	14.1906082808676	15.8781987151865
ENSG00000133661	6441	SFTPD	0.00845093915244828	3.34838660871727e-05	6.58760983855851	7.38112757260166
ENSG00000133665	84332	DYDC2	-0.0277825383713331	3.27116402458628e-05	9.1813563349093	6.57265965674185
ENSG00000133678	80195	TMEM254	-0.00373040482743586	-0.0103902038504938	12.6777190841589	12.3274453060223
ENSG00000133687	83857	TMTC1	-0.000999240608083336	-0.0104172038556078	12.6292623153342	12.5354366317283
ENSG00000133703	3845	KRAS	-0.00235413895254795	-4.43027660701924e-05	12.73385827591	12.5128117184149
ENSG00000133704	10526	IPO8	-0.000649773383547613	-0.010442501869512	13.7065575844329	13.6455458206924
ENSG00000133706	51520	LARS1	-0.00520656474656942	0.0106118097325668	14.5695030637375	14.0806223150636
ENSG00000133710	11005	SPINK5	-0.00309855324375941	9.64803764559237e-05	8.75010439522955	8.45915957780204
ENSG00000133731	3612	IMPA1	-0.00274036568145091	2.87401795912253e-05	12.0841415890077	11.8268295048987
ENSG00000133739	85444	LRRCC1	-0.0158651346823497	-0.000263036006116979	13.0694301551515	11.5797417907784
ENSG00000133740	1875	E2F5	-0.0116167156324711	-0.000413806256080187	12.3624477303299	11.2716731194358
ENSG00000133773	29080	CCDC59	0.00257794327429529	1.97703952450623e-06	11.0392066456463	11.281267754904
ENSG00000133789	23075	SWAP70	0.0035089211475277	-1.09168916739692e-05	12.7459198249319	13.0753969525852
ENSG00000133794	406	BMAL1	0.00445142273256025	-0.0106321697637418	12.0139461000762	12.4319212879565
ENSG00000133805	272	AMPD3	-0.00332707486468938	0.0102563618387784	10.1680821017244	9.85567979234844
ENSG00000133812	81846	SBF2	3.89693741406748e-07	5.97520020811179e-09	13.9692259033954	13.969262494464
ENSG00000133816	9645	MICAL2	0.00777134706427882	0.0106050154665388	14.1149349755249	14.8446410592709
ENSG00000133818	22800	RRAS2	-0.000160628190077011	-2.16850841577589e-07	12.4122855822262	12.3972030789548
ENSG00000133835	3295	HSD17B4	-0.00381393715957902	0.0103484369166769	14.5244486720144	14.1663314594706
ENSG00000133858	196441	ZFC3H1	0.000952558125487284	-1.6975174351402e-05	12.6012942996371	12.6907366387246
ENSG00000133863	56154	TEX15	0.00256112435559027	-0.00521634597282618	6.89719178713208	7.13767365057822
ENSG00000133872	51669	SARAF	-0.00394447012424178	-0.0207927275524085	16.658875765001	16.2885019002119
ENSG00000133874	79845	RNF122	0.00445478557548137	0.000136545835262887	9.19405328635386	9.61234423505629
ENSG00000133878	78986	DUSP26	0.0195761910481114	-0.010881804130312	9.14851116698402	10.9866565472158
ENSG00000133884	5977	DPF2	-0.00268216761365194	1.77337991785741e-05	13.7189927546893	13.4671452938669
ENSG00000133895	4221	MEN1	-0.00254676888034745	-7.87272046204112e-06	12.7518059935001	12.5126720659437
ENSG00000133935	11161	ERG28	-0.00345014092877176	-0.0102800351815959	12.9119612436273	12.588003401482
ENSG00000133937	145258	GSC	-0.000710152383095319	1.19245577334374e-05	7.29357130291002	7.2268901329603
ENSG00000133943	80017	DGLUCY	-0.00550823577889294	-0.010380325614155	13.2799408196597	12.7627340696174
ENSG00000133958	57578	UNC79	0.000883519717384226	-3.91867589013325e-06	10.0791048875627	10.1620647280578
ENSG00000133961	8650	NUMB	0.000321590628728321	-0.0104426371016388	12.8092790126423	12.8394754041196
ENSG00000133983	51241	COX16	-0.000889586390759692	0.0104480735916309	12.4996973392856	12.416167856432
ENSG00000133985	23508	TTC9	0.00685961995499051	-0.0104349184686166	12.0359725775754	12.680070231681
ENSG00000133997	10001	MED6	-0.000229904051746733	2.68630508243392e-06	11.1514172463811	11.1298299483425
ENSG00000134001	1965	EIF2S1	0.00334741845128852	-0.0104233811981344	13.4114205362216	13.7257330471088
ENSG00000134007	8748	ADAM20	6.36106304188145e-05	-1.83175110540991e-06	6.5709250665803	6.57689791319538
ENSG00000134013	4017	LOXL2	0.0112528041733005	-0.0106130666122886	15.2256754178793	16.2822798387787
ENSG00000134014	55140	ELP3	-0.000161817112095433	-0.01044299959314	12.5416642571346	12.5264701176664
ENSG00000134020	157310	PEBP4	0.00248038769254726	2.04266871623825e-05	6.55143902189821	6.7843399558457
ENSG00000134030	9811	CTIF	0.0057987537190501	0.0106517270390517	13.9485927177725	14.4930782274193
ENSG00000134042	83876	MRO	-0.014446032718913	-0.0103217352547647	8.91930013541398	7.56286117138428
ENSG00000134046	8932	MBD2	0.00083525080312235	5.20990951766659e-06	12.1965174410914	12.2749449759127
ENSG00000134049	51124	IER3IP1	0.00671547315155939	3.5350070759729e-05	11.9327193765899	12.5632820799918
ENSG00000134056	92259	MRPS36	0.00336954265158856	0.0104584498685168	10.8868825274662	11.2032724341283
ENSG00000134057	891	CCNB1	0.00127277068711759	0.0104062670248571	10.6654291383829	10.7849384725976
ENSG00000134058	1022	CDK7	0.00156926259651062	-0.0104950275130931	11.5120811922394	11.6594302237776
ENSG00000134061	4064	CD180	0.00300237941122668	-7.8292044323418e-05	6.40851504012756	6.69042942433469
ENSG00000134070	3656	IRAK2	-0.00335511893735887	-1.81700814412202e-05	9.39308436074149	9.07804879740449
ENSG00000134072	8536	CAMK1	-0.00485140626182953	0.0103814703992645	11.3293172026866	10.8737847660704
ENSG00000134077	25917	THUMPD3	-0.00257822701802336	0.0104410842123541	12.9710993418903	12.7290115899511
ENSG00000134086	7428	VHL	0.000243901453178052	0.01043767410599	13.4868496687109	13.5097512805868
ENSG00000134107	8553	BHLHE40	-0.00390715477081633	8.62305733268224e-05	14.2666753515658	13.8998052860777
ENSG00000134108	55207	ARL8B	0.0017038190070578	4.11885404494187e-06	14.0985811675313	14.2585646407656
ENSG00000134109	9695	EDEM1	0.00532639000155851	-0.0104712990126016	12.58172271816	13.08185469739
ENSG00000134115	27255	CNTN6	0.00920122766925285	-0.00500357001415429	7.23558902230337	8.09955658837032
ENSG00000134121	10752	CHL1	0.00352333952563986	-1.3643685886175e-05	14.11691498859	14.4477459585231
ENSG00000134138	4212	MEIS2	0.00137170993881608	-1.46588935849559e-05	15.0391763662304	15.1679757981963
ENSG00000134146	89978	DPH6	-0.00990322360823449	0.010684178808154	10.8795131103876	9.94963023990782
ENSG00000134152	79768	KATNBL1	0.00174453483275449	-3.58129620714092e-06	11.5627091923416	11.7265157589817
ENSG00000134153	56851	EMC7	0.00180958474717584	-0.01045889108381	13.1630421044369	13.3329566621251
ENSG00000134183	2780	GNAT2	0.000488015674922608	9.68929162662735e-06	6.29724269904389	6.34306590112315
ENSG00000134184	2944	GSTM1	0.00130667151584497	-2.35886968843154e-06	10.1207030479607	10.243395567891
ENSG00000134186	55119	PRPF38B	-0.000438138528720635	0.0104442820648467	12.9170730029882	12.8759331147183
ENSG00000134198	10100	TSPAN2	0.0275256725327263	0.00523737045391012	6.7557965688785	9.34037431842424
ENSG00000134202	2947	GSTM3	0.00421537254421527	0.0102984870739649	12.3978650233283	12.7936758094543
ENSG00000134207	148281	SYT6	0.012536323008305	-0.000412797262111645	11.1059107043466	12.2830336781762
ENSG00000134215	10451	VAV3	-0.000454655320529286	4.39811923016038e-06	8.92155722933063	8.87886646405485
ENSG00000134222	84722	PSRC1	-0.00169661206546772	-5.48182611174923e-06	13.9327075299096	13.7734007667849
ENSG00000134242	26191	PTPN22	0.00230576545926312	5.34511293942244e-05	6.13416380300313	6.35066823516903
ENSG00000134243	6272	SORT1	-0.000588158973019528	0.0208748684249315	16.5709813392526	16.5157549830916
ENSG00000134245	7482	WNT2B	0.0144147215625369	0.000537337184075361	12.9480294222166	14.3015283629649
ENSG00000134247	5738	PTGFRN	-0.00206995902414584	0.0105081328963028	16.1430025665921	15.9486396484866
ENSG00000134248	10542	LAMTOR5	-0.000619691059027833	1.52130706554008e-05	13.2221868760417	13.1639997519723
ENSG00000134250	4853	NOTCH2	-0.00274522603621923	2.96593666973218e-05	16.0677614565162	15.8099929997328
ENSG00000134253	80263	TRIM45	-0.00441076897534785	-0.000144870225811633	12.3279202910033	11.9137623684851
ENSG00000134255	10390	CEPT1	-0.00196370112544949	4.50298817403214e-05	11.7345988774149	11.5502132559715
ENSG00000134256	9398	CD101	-0.00885282137713246	-0.0104004877537822	9.10273724384432	8.27148397928427
ENSG00000134258	79679	VTCN1	-0.0103398350773562	-0.000328945082013499	7.42211813152592	6.45123875907338
ENSG00000134262	10717	AP4B1	-0.000983534316253652	-1.79596271669488e-05	11.450747126867	11.35839621676
ENSG00000134265	8774	NAPG	-0.00116335954711554	-0.0104269587878964	11.9666699047994	11.8574339471086
ENSG00000134278	56907	SPIRE1	-0.000355226098501427	-0.0104370169612793	13.7932262980763	13.7598716372899
ENSG00000134283	51535	PPHLN1	0.00393664917262129	0.0103511990551987	12.5157518475768	12.8853913485636
ENSG00000134285	51303	FKBP11	-0.00393263718415653	-0.0105151297934267	10.7575402544406	10.3882774670874
ENSG00000134287	377	ARF3	0.00328572237443151	-0.0104117132765429	15.3173612240635	15.6258806591488
ENSG00000134291	79022	TMEM106C	0.00198273592459985	0.0103943778599792	13.6832483507922	13.8694212825472
ENSG00000134294	54407	SLC38A2	0.0141540064671151	-6.60445224729338e-05	12.9586603250682	14.287678903573
ENSG00000134297	51054	PLEKHA8P1	0.00600684586872109	-0.010599986379919	9.01796560693881	9.58199034271189
ENSG00000134308	10971	YWHAQ	-0.00198863678944605	0.0208541748822624	16.3250584270086	16.1383314218166
ENSG00000134313	57498	KIDINS220	0.00485884950975731	-0.0107092220486325	15.6619020902239	16.118133425403
ENSG00000134317	29841	GRHL1	0.00942852230396256	0.0106179555592779	8.33069739279311	9.21600724049781
ENSG00000134318	9475	ROCK2	0.00429907819383051	-0.0104401864708924	13.8288327418847	14.2325032364065
ENSG00000134321	91543	RSAD2	0.0153669388632245	-0.00486424932253967	7.55611645094795	8.99902572836156
ENSG00000134323	4613	MYCN	-0.015003729109647	-0.010216264079117	10.8426714513601	9.43386647589949
ENSG00000134324	23175	LPIN1	-0.000478364316163778	8.88194893489332e-06	13.2266321156688	13.1817151471092
ENSG00000134326	129607	CMPK2	0.0114503866428026	0.00501407810634083	7.7610838074008	8.83624062711147
ENSG00000134330	285148	IAH1	0.00295096106494024	9.46041532040912e-05	11.4401802827669	11.7172666391185
ENSG00000134333	3939	LDHA	0.0085868112518753	-0.000318556163445664	14.1007600226664	14.9070357376288
ENSG00000134343	63982	ANO3	-0.00192746879086625	-0.00526491214563871	6.34902262047328	6.1680391061234
ENSG00000134352	3572	IL6ST	-0.0024880876301342	-0.0104619780704668	15.7353523256999	15.5017283908035
ENSG00000134363	10468	FST	0.0125976227924766	-0.000424390237090415	11.7948779114735	12.9777567504153
ENSG00000134369	89796	NAV1	0.0164991937412843	0.000143123172742034	13.6713322324277	15.2205568327882
ENSG00000134371	79577	CDC73	0.00117585023794889	0.0104245965566381	13.0923424042541	13.202751200195
ENSG00000134375	10440	TIMM17A	0.00454301819013272	0.010236522944297	12.794213343416	13.2207890688969
ENSG00000134376	23418	CRB1	-0.0348705232669182	0.00137318669500896	12.3889314554254	9.11469434301551
ENSG00000134398	10595	ERN2	0.00228147264173472	-2.35406256877671e-05	7.00105947369768	7.21528288346229
ENSG00000134419	6210	RPS15A	-0.00211872044893714	-0.0103686605559227	15.531296277652	15.3323548086172
ENSG00000134438	30062	RAX	0.0058448389613913	-0.000126340149407011	5.82161148769308	6.3704242627971
ENSG00000134440	4677	NARS1	-0.0009163135976121	1.01206330108002e-05	14.7567485210112	14.6707094339307
ENSG00000134444	57614	RELCH	0.00162874123749581	0.0104613251030352	12.6028070144671	12.7557409112572
ENSG00000134452	84893	FBH1	0.00278262305936686	-3.67318671879786e-05	13.1879830131076	13.4492629377329
ENSG00000134453	84991	RBM17	-0.00085687295436023	-1.1207424565536e-06	13.5123383795895	13.4318805898881
ENSG00000134461	54522	ANKRD16	-0.00210444000202879	-9.93967102568616e-06	10.3549926280632	10.1573920499836
ENSG00000134463	79746	ECHDC3	0.00186197169728229	-2.57908790050897e-05	8.62858294499847	8.80341647952367
ENSG00000134470	3601	IL15RA	-0.00534836754562815	3.24478008711169e-05	6.76066369635511	6.25846809192845
ENSG00000134480	902	CCNH	0.000461681151493472	0.0104372807506766	11.587504404976	11.630854874619
ENSG00000134490	85019	TMEM241	0.00309547146756493	6.72744406375733e-05	9.72320023595145	10.0138556838759
ENSG00000134504	284252	KCTD1	-0.00235946105867079	3.82897439496276e-05	12.8492698706765	12.6277235834456
ENSG00000134508	91768	CABLES1	0.0226096373144567	0.0100832156566023	8.92991036156906	11.0528872101371
ENSG00000134516	1794	DOCK2	0.0103113198053991	7.99388434255638e-06	8.22211378329117	9.19031565758867
ENSG00000134531	2012	EMP1	0.0105723400332179	-0.0104843776804019	13.153975372364	14.1466862599181
ENSG00000134532	6660	SOX5	-0.000201336895609526	0.0104402912937005	11.4265861664962	11.407681238381
ENSG00000134533	85004	RERG	0.000948870760324586	-1.62778222702092e-05	6.20089156936968	6.28998767597393
ENSG00000134538	10599	SLCO1B1	-0.00571607945653122	0.00010198923629543	6.35503535308431	5.81831270769132
ENSG00000134539	3824	KLRD1	-0.00214687891940063	0.00530117614121971	6.18003604392143	5.97845057931726
ENSG00000134548	80763	SPX	-0.0104223920308307	0.00033935600928538	7.51410437818808	6.5354731564477
ENSG00000134551	5555	PRH2	-0.00483191084246584	-0.00528672794733566	6.35602437612353	5.9023225006697
ENSG00000134569	4038	LRP4	-0.00166833323614369	-1.08298997667001e-05	14.7392836961718	14.582632229951
ENSG00000134574	1643	DDB2	-0.0060924274820334	-0.0001531800591529	12.1458320948017	11.5737715032916
ENSG00000134575	53	ACP2	-0.000327795890816407	8.03046284344504e-07	13.6479168999355	13.617137853037
ENSG00000134588	83844	USP26	0.0020666234633867	1.70915100115154e-05	6.00671863894929	6.20076835794554
ENSG00000134590	8933	RTL8C	-0.00161684237375774	0.0104224397725602	15.6410717568146	15.4892551274927
ENSG00000134594	9363	RAB33A	0.00304221633691213	-0.0103656615744318	8.47817970064278	8.76383465219171
ENSG00000134595	6658	SOX3	-0.0117108997436987	0.000256693755667244	10.9217936678712	9.82217545259465
ENSG00000134597	51634	RBMX2	0.00160650265315856	2.25232590689548e-05	11.1162300538397	11.2670758145383
ENSG00000134602	51765	STK26	-0.00390421951202534	-0.00513582833611603	7.84709613950447	7.48050168597656
ENSG00000134627	143689	PIWIL4	0.00371271397769857	0.00517204573716806	7.15115575009363	7.49976841072084
ENSG00000134640	4544	MTNR1B	-0.00794983140638956	-0.000128253034367804	6.74642370030177	5.99995847438712
ENSG00000134644	9698	PUM1	-0.000244857832585758	0.010438323695158	14.5798445844315	14.5568531714097
ENSG00000134668	90853	SPOCD1	0.0130835927507591	-0.0109593041473258	11.3523649085719	12.5808748629617
ENSG00000134684	8565	YARS1	0.00428241040760171	-0.000157198673242408	13.5935886911421	13.9956941307368
ENSG00000134686	1912	PHC2	0.00290042446538396	-0.0105020179822841	14.3429878191958	14.6153289410542
ENSG00000134690	55143	CDCA8	0.00571343398257825	0.00544635885643051	7.76680191020472	8.30327615356112
ENSG00000134697	29889	GNL2	0.00541150924168575	-4.43891170177373e-05	12.4395119016103	12.9476363211279
ENSG00000134698	192670	AGO4	-0.00474997429444134	0.0103622876521167	12.2317590545478	11.7857507741785
ENSG00000134709	51361	HOOK1	0.00904567691034291	-7.89925486241577e-05	6.16459890479218	7.0139607230822
ENSG00000134716	1573	CYP2J2	0.000300938546881528	4.27619698609796e-06	6.36145949965063	6.38971672284203
ENSG00000134717	91408	BTF3L4	-0.00426324631049716	0.000153574371766863	12.9993492383449	12.5990432497504
ENSG00000134744	23318	TUT4	0.000266891241027615	0.0104435245419899	12.8391416126687	12.8642018963834
ENSG00000134748	84950	PRPF38A	-0.0012561299840464	-0.010409414103708	13.6087000927685	13.490753270454
ENSG00000134758	51444	RNF138	-0.00574676028551486	0.0105507991650015	11.7556842736968	11.2160807908661
ENSG00000134759	55250	ELP2	0.00380272441829734	-6.64807735495948e-05	13.1759275569052	13.532991926813
ENSG00000134762	1825	DSC3	0.00276957430434563	0.00518723970002895	6.14909464867758	6.40914933450641
ENSG00000134769	1837	DTNA	-0.00759882252592306	0.0105747159740217	14.7108524141003	13.9973458648998
ENSG00000134775	80206	FHOD3	-0.000886457277884651	0.0104474818158562	13.5417241571612	13.4584884885824
ENSG00000134779	25941	TPGS2	0.00128912938941142	-3.98343126426074e-05	14.4714950567427	14.592540423834
ENSG00000134780	747	DAGLA	-0.00254688381217821	-0.0104508585750804	11.6569807825346	11.4178360632254
ENSG00000134802	29015	SLC43A3	0.00998334199851405	0.0105130284225256	8.34002492415832	9.2774306701864
ENSG00000134809	26519	TIMM10	-0.000165375596462719	6.80975540477374e-07	11.6740060483596	11.6584777779267
ENSG00000134815	9704	DHX34	-0.00163261894292008	-1.75841634777527e-05	11.8892358945436	11.7359378928929
ENSG00000134817	187	APLNR	0.00573642761966951	-0.0105488450580135	8.65154280740422	9.1901760840317
ENSG00000134824	9415	FADS2	-0.00855783076542926	0.0107560829833068	15.7432480020854	14.9396934675174
ENSG00000134825	746	TMEM258	-0.000391840775908853	0.0104355262641996	12.5464615141243	12.5096688454048
ENSG00000134830	27202	C5AR2	0.0114127014220294	-0.000200298684647985	5.88779461371107	6.95941290469074
ENSG00000134851	55858	TMEM165	-0.0012770920658807	-3.23517648898334e-06	13.7292781417158	13.6093630430502
ENSG00000134852	9575	CLOCK	0.00767396378017167	0.000180424938908983	12.1191488984739	12.8397109851394
ENSG00000134853	5156	PDGFRA	0.0104539688997658	0.0104240237716239	8.06144499351051	9.04304118814131
ENSG00000134864	87769	GGACT	-0.00447431991061005	3.03204789857539e-05	9.40700562834542	8.98688046440753
ENSG00000134871	1284	COL4A2	0.00581355371934616	-0.0210064386858516	17.5892497002653	18.1351248853655
ENSG00000134874	22873	DZIP1	0.000766616550936846	-2.26030241233233e-05	13.8358951103416	13.907878095594
ENSG00000134882	337867	UBAC2	0.000851962743413274	2.04935833045576e-06	13.6346227565607	13.7146194922427
ENSG00000134884	55082	ARGLU1	-0.00173220752292166	-0.0104417576269943	14.5057301671891	14.3430810978152
ENSG00000134897	54841	BIVM	0.000441078159065238	0.0104411771750921	11.894088222604	11.9355041333097
ENSG00000134899	2073	ERCC5	0.00110842068484831	-0.0104078733930049	12.7847437930454	12.8888211570331
ENSG00000134900	7174	TPP2	0.000821184686123884	-0.0104759305045119	12.419209860757	12.4963166295562
ENSG00000134901	79070	POGLUT2	0.00615476110222445	0.0102580551690334	11.0204623572563	11.5983758879671
ENSG00000134905	79587	CARS2	0.000155000411988052	-0.0104417264179081	12.2447663595303	12.2593204313888
ENSG00000134909	9743	ARHGAP32	0.001446045423035	-0.010471724762058	13.1749420789653	13.3107213890172
ENSG00000134910	3703	STT3A	0.00233882258821664	-3.43866099531811e-05	14.6895047239325	14.9091131209463
ENSG00000134917	11095	ADAMTS8	0.0138683803886845	-0.0104550346963002	7.38852754912291	8.69072669910605
ENSG00000134954	2113	ETS1	0.0128017780390232	-0.0102533195594687	11.7841980682707	12.9862464699925
ENSG00000134955	219855	SLC37A2	0.00334390608666014	2.02906484113598e-05	7.60187022375365	7.91585293418068
ENSG00000134970	51014	TMED7	-0.000889088516945215	4.97184361078274e-06	14.5079579786459	14.424475244644
ENSG00000134982	324	APC	-0.000336296947773132	-1.79857385995593e-05	15.078201982291	15.0466247117476
ENSG00000134986	9315	NREP	-0.000295187838143949	4.83448234913148e-06	14.8730179381879	14.8453006892271
ENSG00000134987	134430	WDR36	0.00437136775042386	0.000152321759627768	11.6668958772847	12.0773541434504
ENSG00000134996	26578	OSTF1	0.0103409014475296	-0.00032394456361748	10.8272556720359	11.798235173436
ENSG00000135002	55312	RFK	0.000319553467669029	0.0104335650962262	12.4655547016945	12.4955598098838
ENSG00000135018	29979	UBQLN1	0.00174185280351393	-3.07407259618758e-06	14.5356852774167	14.6992400095887
ENSG00000135040	60560	NAA35	-0.00114705613494756	1.29655119378494e-05	12.3421480176477	12.2344429012572
ENSG00000135045	55071	C9orf40	0.00539816237685407	-0.0101585285699436	10.3205056116599	10.8273768007676
ENSG00000135046	301	ANXA1	0.00208644125692107	0.0104563511723467	15.7404705498278	15.9363810999501
ENSG00000135047	1514	CTSL	-0.00200606765726648	-0.0104715513748	14.210663262761	14.0222995515786
ENSG00000135048	23670	CEMIP2	0.00713861799897875	-4.46748052625774e-05	15.4286842367545	16.0989789669098
ENSG00000135049	23287	AGTPBP1	0.00340015815844825	-0.010270183303362	11.8425028693818	12.1617674799309
ENSG00000135052	51280	GOLM1	-0.00334391978241267	-0.0209063032391813	16.4178125060437	16.1038285096268
ENSG00000135063	9413	ENTREP1	-0.0178432305671575	-0.000541627784129267	10.0716199368797	8.39619432651329
ENSG00000135069	29968	PSAT1	-0.0163015635547533	0.0102625087264488	15.6780807296881	14.1474130086241
ENSG00000135070	81689	ISCA1	0.00233299239518443	4.83019891297061e-05	12.3740165901296	12.5930775495769
ENSG00000135074	8728	ADAM19	0.0107687809089385	0.0103644867309201	14.8286635312175	15.839819625365
ENSG00000135077	84868	HAVCR2	-0.00420696923521995	-0.00524174450062617	7.08721765088803	6.69219591016779
ENSG00000135083	79616	CCNJL	0.00302062551159502	-8.17427348582834e-05	10.7106676783657	10.9942953164442
ENSG00000135090	51347	TAOK3	-0.00234476757798323	-4.60750742816104e-05	12.7664011151086	12.5462345014607
ENSG00000135093	84749	USP30	0.00307266607782766	7.15873809876573e-05	11.8774464980909	12.1659605886039
ENSG00000135094	10993	SDS	0.00155660378875494	-4.96258972218469e-05	6.07672038874779	6.22288079636331
ENSG00000135097	4440	MSI1	-0.0120710250720511	-0.0101182071688755	14.3128798646665	13.179446965676
ENSG00000135108	23014	FBXO21	-0.00650897471574713	0.000251941067694065	14.1833232648334	13.5721501426263
ENSG00000135111	6926	TBX3	0.0123741991415195	-0.000382136502754919	6.17040562758611	7.33230565860605
ENSG00000135114	8638	OASL	-0.0107272121003817	7.06593937195307e-05	7.15391805452321	6.14666514630305
ENSG00000135116	8739	HRK	-0.0100402081860195	0.0103837412544611	11.2883029983236	10.3455576885572
ENSG00000135119	84900	RNFT2	-0.00806101343471813	0.0103357812283612	11.1474945840651	10.3905897005462
ENSG00000135124	5025	P2RX4	0.00339285996564617	0.010454040113375	10.7698591732196	11.0884385054451
ENSG00000135127	92558	BICDL1	0.00257760589954538	8.36268404163388e-05	8.7945707971325	9.03660022791724
ENSG00000135144	1840	DTX1	-0.0050600376392146	-2.2080961927217e-05	11.521526850893	11.0464045562923
ENSG00000135148	10906	TRAFD1	-0.0013098157198696	0.0104459610899422	13.4357464943956	13.3127587431769
ENSG00000135164	9988	DMTF1	0.00235754548327422	-0.0104809350620378	12.8656807263363	13.0870471468068
ENSG00000135185	79161	TMEM243	-0.00283372038243424	4.63953594140491e-05	10.5168199471142	10.2507421377467
ENSG00000135205	57639	CCDC146	-0.0100258066250245	0.000264354037441817	12.2090129197871	11.2676198732238
ENSG00000135211	85025	TMEM60	0.000362184085408276	0.0104357010713589	10.6880515216871	10.7220595164881
ENSG00000135218	948	CD36	-0.0365241929618032	-0.00484095212089359	10.2515500882017	6.82203837193183
ENSG00000135241	50640	PNPLA8	-0.000708652592514171	0.010413855510373	12.8073201200741	12.7407797759429
ENSG00000135245	29923	HILPDA	0.00215228960760195	-0.0104421172054487	10.3937718805337	10.5958653924641
ENSG00000135248	84691	GARIN1B	-0.00136054878150118	1.25481028336635e-05	7.11250061481693	6.98474918190793
ENSG00000135249	60561	RINT1	-0.00175822557187647	0.0104491780702616	11.5385282873978	11.3734362015877
ENSG00000135250	6733	SRPK2	-0.00187492206842285	-5.33459520987696e-05	13.8722340368138	13.6961845014422
ENSG00000135253	375616	KCP	-0.000100966178477053	0.0104417057487051	8.44693195146091	8.43745153138985
