	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	PCA.PC19	PCA.PC20	PCA.PC21	PCA.PC22	PCA.PC23	PCA.PC24	PCA.PC25	PCA.PC26	PCA.PC27	PCA.PC28	PCA.PC29	PCA.PC30	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL2_CNTF_3_weeks_treated_1	CTRL2_CNTF_3_weeks_treated_2	CTRL2_CNTF_3_weeks_treated_3	CTRL2_BMP4_3_weeks_treated_1	CTRL2_BMP4_3_weeks_treated_2	CTRL2_BMP4_3_weeks_treated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3	CTRL3_CNTF_3_weeks_treated_1	CTRL3_CNTF_3_weeks_treated_2	CTRL3_CNTF_3_weeks_treated_3	CTRL3_BMP4_3_weeks_treated_1	CTRL3_BMP4_3_weeks_treated_2	CTRL3_BMP4_3_weeks_treated_3
ENSG00000151967	29970	SCHIP1	0.0118138074891709	0.00866729274877874	-0.00396300151855939	0.0133272390602386	-0.00217669965489524	0.0118261863089705	-0.0113589670128435	0.00576078945123105	0.0105253041531626	-0.01016980396879	-0.00390038524605895	0.00959735332203984	0.0144123207539224	0.00717810926720719	0.00839422908953711	-0.0143768273904157	0.00076599924298613	0.00828400838155735	-0.00167181333799928	-0.000314604726620996	-0.0194665640330603	-0.00149270187191793	-0.00789775069351222	-0.00918596541769492	0.0112669573347287	0.00362210707253035	-0.00931280149740107	0.000994787016328164	0.00621786859883158	-0.00911259606951352	3067.38078720039	2373.30519706401	1635.52663248945	3609.71208387652	1878.15289225901	1027.4754027779	611.120758924623	442.173042526357	455.849536525695	740.75578498149	1029.79127367114	1120.30987228881	554.43602124491	253.686774107832	444.660260659933	880.844345156942	1320.9198174138	1916.72655277473	3097.34096868986	2759.84763032474	3205.11470230426	2766.84376932502	2588.97959092727	2311.74585644021	1327.21768100928	1562.20048819532	1621.79131437152	970.769076027499	905.745838093017	797.722275131863
ENSG00000152049	23704	KCNE4	0.00526780683536975	-0.000407796447498326	0.0106494513231381	-0.0146255004572614	-0.00365905838528312	0.00147260991983832	0.026440162023856	-0.00731512507316878	0.02474613680598	-0.0234518805075764	0.0017476975914034	0.00472232725643515	-0.00431435128499112	0.0124413096687572	0.0120442995026484	-0.0192362088006781	0.0103160550167742	0.00389768893741674	-0.0213685395302777	-0.010815030153367	-0.000472592025931138	0.00287778950388333	0.00607306272664413	0.00233078459887411	0.0055070789603125	0.00687856076658485	-0.016665571324564	0.00249284024460284	-0.00208850130784007	-0.00500015709270794	4.96715462915889	0	1.24369969834508	2.18725718337167	55.9063454824412	31.3996062298338	57.5637915352009	31.0487106906345	222.960244251446	0	16.6744336862787	10.1251243024633	26.9585564351284	0	57.1195108690838	26.4112078227172	47.8249850776921	52.6592358552932	14.8476892996356	77.0082786101311	58.3944493331969	25.3295812761315	280.268265984175	232.873734408899	51.630150824147	77.2129109676896	58.6219229983863	4.38024982318184	162.084460061303	96.7535577430509
ENSG00000152056	130340	AP1S3	-0.00866085725480137	-0.00200795970977322	-0.00639726117518266	0.00213280240122933	-0.00203773771445504	0.00468025929048286	0.00728464525509068	0.0113753969794605	0.00861669359867827	0.00640109971148451	0.000915093268153111	-0.000880207255673998	-0.0118288116975106	0.00562353431177646	-0.00112001010061334	0.0135447773445963	0.00433199733471965	-0.00234090660123246	-0.0133940381320119	0.0125007283525473	-0.0109824419704361	0.00134470430522626	-0.00722317234280607	-0.00847090552508084	0.000358266541176982	-0.010191611628171	0.000745366526833429	-0.0139279789058259	0.00266398488148882	0.00193256368208212	111.982847216355	383.327379668226	395.943743981964	93.857159060508	191.822091408371	175.515937413628	119.276350949305	383.556584033155	200.995870359775	191.463377183842	186.738040718	191.313183121951	121.045411548807	189.036224192729	230.946529011443	149.880141781947	120.263548489187	58.7858070527128	66.9140682255422	43.3780505194546	32.8224407063954	26.9881734556974	65.9954240282395	89.390697355773	187.234913920978	134.566461341853	132.564030395493	66.6568380217373	77.7379812884543	143.589514487383
ENSG00000152061	9910	RABGAP1L	0.00237470553702391	-0.00837154565300483	0.00548201410191686	-0.000525863715546555	0.00216299692824754	0.00207026013087119	0.0183427265142408	0.00108693798880384	0.00201237897140275	-0.00348951322994201	-0.0154776699400679	0.00744608822688631	0.000829525409865735	-0.00815194281592504	-0.0116977035628714	-0.00300966399965334	-0.0092637323288246	-0.00734562755325481	0.0102990352920281	0.0145010529240201	0.000468861115851183	-0.000903320582112891	-0.0189809591450776	-0.000690547239785131	1.6626026522549e-05	-0.004955614211774	-0.0157408706961831	-0.00384152510070461	0.0024837030336033	-0.00582670734026537	339.415680451567	540.795523246902	540.737705368093	666.167336335951	817.407671541576	1490.31524613838	1055.34093063558	1504.24859847761	916.688962754043	909.992572784656	615.797781794092	802.754304229	1411.16468436166	654.774669804472	762.891066021861	643.619547561972	881.222085690074	885.437739435431	801.678757569706	994.84872427265	979.761276343505	919.820435631892	1181.86603595477	1277.96855420816	2875.74402091791	1696.21700656025	2021.23788000489	1391.12748205174	935.968747531129	1005.0758605925
ENSG00000152076	91409	CCDC74B	-0.00216788412986067	0.0113431289210765	0.0212014694492614	-0.00746049315151006	0.0027111313053648	-0.00808900596118933	-0.0136897519115444	7.2935947876398e-05	-0.0213961063205938	0.0115123906659843	0.0119986901491262	-0.00249401240941834	0.00224107172789857	-0.0072824921874175	-0.00683394646172438	0.00471422210985352	0.00780749963750332	0.0126752824439477	0.00674416627642309	0.00597705857274879	0.00479504763647386	0.00922315793830753	-0.00312253850311552	-0.0031693097325682	-0.00692633553512126	-0.0117372602062076	-0.00207602071542704	0.00114002860147403	-0.00966266612121759	0.0075174325733569	318.553466952124	67.7417024487212	147.864928683515	411.005952805614	364.649187492053	169.037723992742	765.173265366502	284.842538168639	514.441005974305	158.948663769667	414.047955962758	136.783140872334	1123.85888468494	460.960082371286	617.966350828525	91.8327538841242	107.164135287203	93.4950983608552	817.407172689355	322.972674888044	333.999170715074	671.863577719664	285.218147317722	385.46133178127	33.8516188953622	43.9719288702516	67.5648557263997	581.613564225642	309.178483603522	301.893468034315
ENSG00000152078	148534	TLCD4	-0.010821632648251	0.0069323527279491	0.000636453678567152	0.000739940457999048	-0.00983431104175476	-0.0049364667935415	0.00323043874291535	0.0195867831788131	0.010861067229646	0.00380283643466594	0.00505008580530383	0.00530280874589493	-0.00838316942514137	-0.00635771640932745	-0.00991779979452781	0.00609998291988139	-0.00310665223801622	-0.0100175251808678	-0.000933035677559877	0.00176312359457688	-0.0144054259511106	0.00375662550711809	0.00358088884728079	0.00314810649658867	0.00394062984385132	0.00709865449009406	0.000189599331533814	0.00384570890914766	-0.00281768257160485	-0.00588965162841246	26.3521302291917	59.8907494224598	272.188109274202	15.037512043879	158.091618884761	40.3161158638622	91.6948686095528	90.3875415998099	127.424960235514	31.7942173011561	141.630942173686	20.3372808747209	62.6114983546493	17.7106416734099	112.153118153179	19.427787525567	6.3888900960115	9.55850991362174	4.16445107282869	4.10813699438191	2.85647458422268	5.17771947450955	3.07009690087105	8.21376664760074	1.59904220789701	11.1483230615699	9.05602046852445	11.8158433387911	8.29553608317756	6.78714410114242
ENSG00000152082	80097	MZT2B	-0.0108609405141332	0.00766062869308579	-0.00585047469143137	0.00300963710137905	-0.00282411571070727	-0.00578976112977951	-0.00666842045972218	0.00323319532691344	-0.002922848431366	-0.00237773782015097	0.00222702545742393	0.00114621361505968	0.00282425224247767	0.00124401810309669	0.00299610178913218	-0.000574879196909467	0.00113953356975919	0.00131025415986728	0.00197194985395737	0.00899295034306996	0.00262728132494969	0.00221185955240094	0.00213958024397639	-3.33901748531321e-05	-0.00108956811047252	5.201593034478e-06	0.00394380814542211	0.00356512503420119	0.0034295463802176	0.0108105716168444	3645.63353601803	4000.68616566069	4926.69116268322	2842.30522204791	4043.00284500036	4065.5660529946	2998.43595370848	2868.50812941604	3240.96122757603	3296.15009568714	4087.10188576312	3407.56634737913	3180.74144225666	3304.36190449892	4366.67519430237	3118.22640917527	2216.55828206734	2126.24280325585	1519.86838068357	1215.19421650081	1362.98292080256	1353.47355694219	1210.13435623809	1225.74984428557	1052.00550026068	1038.49146724056	1016.64917934477	1279.16216997107	1243.93583208319	1262.25273074159
ENSG00000152092	460	ASTN1	-0.026194596171669	0.0111544784463283	0.0208253097035337	0.032590055485265	-0.0570087828097279	-0.00652919860658628	-0.0245547856713377	0.00997006312091736	0.00860689657070617	-0.00241126504014393	-0.0153302721568352	-0.0215636704520694	0.0126159205879179	-0.00497978005573505	0.00554803896750106	0.00593410372473332	0.0105545189613558	0.00517796713317035	0.0199667669358719	0.0139212840210557	0.0085245021305403	-0.0169533686609688	-0.0194983750886431	0.00349166581773906	-0.0050566420955756	-0.00272319796786727	-0.00276855693778889	-0.00943077173395609	-0.00989686356539642	0.00149151805252811	2037.9500212863	75.6499967154349	3042.40365423963	3735.26154007378	3954.84264911331	74.1786557622298	2532.50159098052	31.1133110538299	1837.16066775506	3188.46282645587	7479.77418248431	122.130232588351	3691.97356665159	89.604125303515	2908.07524742778	4.25051122500062	8.45445967032253	17.2270993004145	17.066432714212	45.2782713920246	32.3399045317455	11.5388480005611	13.5499919461203	21.2134622569757	339.469137531853	92.144809781211	172.192268705841	17.7682092224266	17.0095580574877	17.4960020861543
ENSG00000152102	130074	FAM168B	0.00104439321377682	0.00539189875485523	-0.000933701731987006	-0.0010118195380566	-0.000200928050112132	-0.000333007709642025	-0.000858748601362026	-0.00286832772493541	0.002006126716673	-0.00130132135330586	0.00289768057160416	-0.0011785797360454	-0.00133105312026738	-0.00525818401708861	0.00489869751369174	0.000549221217345787	-0.00319804631801267	0.00290630886480824	0.00446744802166793	-0.00274980916517075	0.00251411864828144	-0.00494663451680664	0.00185821716095087	-0.000780474005001882	0.000936797589909249	-0.00191311584268688	-0.000849747253839091	-0.000154882791032889	-0.000147250487566853	0.00283275398171352	6763.25605106529	6859.68390591362	6538.97518010208	7621.63720271311	6685.23806204951	5661.13980108385	6243.6338192306	5817.31196472408	6878.63593028644	5281.26489380927	5626.47958543551	4958.20859943449	5435.70134971178	5024.98379933135	5901.98104720433	5989.75705882673	7455.79313360718	8074.04149868996	6336.69512352506	7486.38578525268	7978.33827600274	6654.60517286217	6423.76969409382	6328.00704105169	4106.23356340832	4273.17615587006	4588.85493337411	5513.78730710881	5820.94578475676	6015.56712484104
ENSG00000152104	5784	PTPN14	-0.00112991590882307	-0.00245451024062449	-0.00231332187807488	-0.0127738331246669	0.0096899792914225	-0.0168327390891156	-0.000636115365086312	-0.000399256950437529	-0.00236419830742672	-0.00964313828079534	-0.0157339737986946	-0.00387733852707933	0.0156878132418159	0.000435609077877732	-0.00347096870856084	-0.00377592385539672	-0.00583400973743576	-0.0111212586942938	0.00311604133021365	-0.00449028570107807	0.00209077309602991	-0.00348328348400579	0.00853220602065204	0.00468993690762175	-0.00442458082666025	0.00310268292710158	0.00225577687427001	-0.00876004840803115	-0.00258175063396495	0.0112621056427217	1733.00245130455	1626.6544122478	1996.98303631118	1416.30623016426	2562.27656320975	5333.46032519974	3208.38842355055	4333.68427684301	3734.2926781732	4756.8181721266	2821.6281518358	5068.08389507669	2929.87889359842	4216.49695935441	3865.63638788917	9862.05048006339	5009.83575374697	4420.18472888963	2533.24210407784	2732.42276960972	2164.04861326907	7123.53634794778	4210.5355338356	3415.12949282537	2563.82446710814	2460.07254675274	2272.4940451825	4738.73219521016	2829.52032903778	3019.41384148021
ENSG00000152117	150776	SMPD4BP	0.00156753383060145	-0.000795140804038618	0.00219204783307245	-0.004152217640932	-0.0011827263449632	-0.00204317639784692	0.00038147949489222	-0.00635495319161289	-0.00579148402144724	0.00450115275188817	-0.00669011568136064	-0.000524315283840453	0.00137382815233971	0.00105479032434054	-0.00365857900018879	-0.00134651643362933	-0.00772036167661436	0.000817420058238192	-0.00380102064927455	0.00166366317047739	0.00310029960954704	0.00231831881770977	0.00218752313897166	-0.00211568376274639	-0.0111494617714083	-0.00296953008761401	-0.00010756305839856	0.000361428790063472	-0.00186632585886472	-0.00739387640546948	219.467884670144	164.631804979945	195.128297282832	237.347808234733	187.47692659035	216.297067625318	384.325015135543	193.965019900796	254.71516457828	276.91062118052	170.902472037955	217.421047781779	353.540497439386	244.948809268913	222.121421368726	289.029056717192	347.126126588529	239.991213469654	273.798507975329	268.181463487042	240.724295773499	305.669212194187	250.9101213539	322.957992348078	252.999895005336	274.804925338185	244.499086925241	311.759098822231	302.941189501272	299.581306142023
ENSG00000152127	4249	MGAT5	0.000727765235516302	-0.000379434318360707	0.00480538548463287	-0.0174913474224725	-0.00832233428444298	-0.0157504772331884	0.00875507636301374	-0.00536230124070785	0.000171883402263882	0.00691903049143576	-0.00422289630005929	0.0118781203690761	0.00632345891718088	-0.00946607035336148	0.00414105914864981	0.0120594509343728	-0.00630042301754881	0.00950868993484966	0.0044241407580462	-0.0131867732960289	0.00512135519792779	0.0113583362586755	0.00245673519860037	0.000662757760074259	-0.00482151468707597	-0.00709988934024839	0.00604658757751507	0.00083432287939317	-0.00320998977750271	0.00281934578704155	1913.91223966266	2674.63325435589	3274.14431954833	2219.86538286758	5398.64564654263	2283.40546163093	12410.6474900755	2986.4292430002	9151.29670614676	3390.52240326893	5274.44860719709	2618.2112075453	8605.37675484567	4358.42842440596	7015.75637655772	8171.12051779624	9152.93714347933	7542.36623269932	3525.89302180123	3736.45615305324	3676.9718824837	5507.56762804586	5594.1816864185	7273.56839231919	3692.64297097614	4050.31863568223	4332.04072195832	7596.27529980485	5637.27437832802	6460.75873908297
ENSG00000152128	81615	TMEM163	0.0111049411915747	0.00188987255430662	0.026175720978512	0.0390839893759804	-0.0062128471284315	0.00422066869986572	-0.030007001704543	0.0312795087962391	0.0121252256129892	0.0136103195879433	0.00266986597138282	0.00354386392680038	0.00221012473703832	0.00211413760049428	-0.0036356869434591	-0.0102114650561724	0.00807059036069002	-0.0224796382249617	-0.0290141033753697	-0.0167943400439387	0.0180992676473527	-0.0261125049787656	-0.00817840274765101	0.00930751683518439	0.00907134847723903	-0.0095016340037397	0.00310340849545237	0.00157869091750586	-0.00453635402421732	0.0048782054565777	803.786633568395	226.727444714802	875.609550223778	2111.71606385544	895.656592836058	119.808181380819	356.93400826528	41.9942914601445	271.474251731003	544.462533665551	1343.55334257969	280.066321335928	326.280342808928	126.189592241356	219.124502067381	2.68783533026498	9.75170197625354	9.67890310422616	3723.32436686874	2202.04423829928	2169.07191489254	2689.79164687937	917.867885804043	120.277462303569	1348.25788648762	992.720159508569	1108.37334836114	558.856308858153	362.87619437616	160.02365052889
ENSG00000152133	253635	GPATCH11	0.00209502951746666	0.00415280337735519	0.00254262248806319	-0.00313763752329915	0.00593452416849366	5.74277648739967e-06	-0.00134220309787492	-0.00619102556345425	-0.00137351338013541	-0.00258110150642925	0.00585671248936713	-0.00961969941157505	0.000893925144728764	0.00069139535053866	0.00499759398760897	0.00514709840618449	0.0010925091189561	0.00148578059495049	0.00619317266904158	-0.00585069442438098	0.00728123708346023	0.0110016996663405	0.00470302216490495	0.00665527898949255	0.0020060918435607	-0.00383985386634048	-0.00608370923835128	-0.00424198197334059	0.00347500791135173	-0.011288959226235	593.767409414146	417.193337169018	388.14737564814	688.812804090002	468.723567374837	528.854897061895	452.402610087703	612.848443237733	709.471192515305	459.077279621492	416.730909810373	436.147630377427	476.219017146479	814.075753227921	507.582047189531	538.287470311495	554.325112173912	688.80635037258	756.757383034754	760.261906918527	810.383831363093	710.883182957354	827.032068153624	774.043556836399	313.478524364942	391.035423351974	392.819775397013	592.225611636867	543.009695330614	611.303533177211
ENSG00000152137	26353	HSPB8	-0.0262498484149855	0.0157439511550659	0.0359176928746966	0.0097191937357358	-0.0418736968041047	-0.00450707702540985	-0.0184452745855062	0.00537731098720707	0.00673951132873192	-0.0101838580097317	0.00836811940834636	-0.0206975983363949	-0.00812717997391637	-0.0174283407236703	0.0386229575655771	0.0260029463050071	-0.0242767007827206	-0.00968038291578098	-0.0163971311779808	0.0181635874939475	-0.00437313247658818	-0.0120521390970448	-0.0021156506940773	0.00259868169738962	0.0100883679378516	-0.00256709023244485	0.00424227641046084	0.00833231698749746	-0.00824411017398987	-0.00217184606025056	287.104677715518	10.0889185153514	1586.06635475841	4335.17255654673	2634.8939045811	41.8680721408366	2817.55608251564	110.254487104359	4953.76523905053	819.446095810867	3030.84387145408	166.212868055692	2706.23417045737	145.94274529723	6041.09664379785	0	0.782075709378965	1.03589290953177	19.288047138729	41.0859212139505	37.0971336871542	17.1832435046241	70.9490784826376	69.2948823631187	20.3154376480562	27.6947944344749	30.8807559466303	56.650280689345	190.376773159082	85.0137067266777
ENSG00000152147	79833	GEMIN6	-0.00182609245271469	-0.000112904871701258	-0.00125666024977315	0.00146854519638379	-0.00209312080221693	-0.00581324428536751	0.003265956826082	0.00204091036743054	0.000956096235065668	-0.00295006000030794	0.00332047874883832	0.00228104412047935	-0.00501338460598888	0.00595321313410587	0.00177189666432507	0.00251895469809855	-0.00227341009303873	0.0045844626779756	0.00324306732362523	-0.00598405502429584	0.00923328344251596	0.00383387044371223	0.00235031751823519	-0.00109929120890924	-0.000211433495286481	-0.00208157643429482	0.00102209104568135	0.00461830807725722	-0.0124784982893195	0.00528774619062762	174.207983005304	180.020876950077	220.145372628619	148.45538076341	263.327569983321	200.559991013619	215.637373806555	161.029790767938	255.46547141185	169.960916090364	228.436408994108	193.05372595078	170.147544070104	233.502478442919	225.95034737246	259.262042688149	183.351499939345	185.550184181069	175.259537543722	192.872184220067	187.089806653369	120.746614794597	128.704827969392	141.814004086822	202.478005280987	151.761532806001	230.936658146539	145.382345085551	164.172614555507	159.059296023258
ENSG00000152154	130733	TMEM178A	-0.00581155518164976	0.0155913241287221	-0.00281025646229258	-0.0159139731526375	0.0119059078579505	0.00442492444330219	0.00967117348770481	0.00621110417129287	0.00404246729402973	-0.0384749954405662	-0.00448305442016021	0.0148568602916019	-0.00913142823854379	0.0211115724333701	-0.00698984920301359	0.00913068524106426	-0.00979235439229624	0.000400510059480093	0.00880335407294751	0.014465176012885	-0.000788566360468146	0.00990739909738732	-0.00147458030188901	0.00438902147487641	-0.0028174994497574	0.00360352424502591	0.0161113346682315	-0.0063096221990971	0.00871692149582409	-0.00607730189172106	626.508612657234	952.451593219466	1292.19748091091	991.441263120666	2079.79460284408	5452.52230741518	1609.29171148616	3540.85585006958	1308.4734311778	383.910885152725	950.445401599464	1030.37194427165	588.659092902292	835.453858872186	1003.64105489366	2808.06660254216	894.61316003845	1069.35781518194	632.903290546599	745.058197237052	909.955628091057	643.527787757291	1797.73838913959	3002.70908618133	191.800021552927	184.13761984714	209.864978884896	534.87405861707	791.397850711187	1102.54545802059
ENSG00000152193	79596	OBI1	0.00282380702606182	-0.0017495873180663	0.00116796135638409	-0.0013311426806034	0.00155020531690593	-0.000141335118353672	0.0036247057721438	0.000242699158747602	-0.00201791189720228	-0.00161224053990923	-0.0010261206831348	-0.000103984409901407	0.000491042483331402	0.00433167437255034	-0.000137369053683272	0.0046220158286406	-0.00189303826099419	-0.000340991722915108	0.00241803078490354	0.00130283187590306	-0.00280837677280484	0.00354770829830961	0.00306692650966466	0.000360642946299933	0.00085432662241022	-0.00290414534058681	0.000574424017763275	0.00296907214729125	-0.00718720191841666	-0.0133377301644262	437.988731427276	419.851702701184	441.472519992095	538.022600839716	463.886510845678	502.062903137652	511.413717141368	547.827085551739	487.594547596801	421.31285763109	443.881867304972	487.722857340037	492.594707657028	544.510982585522	468.400861575695	636.84736618083	554.857900660499	564.212667871153	650.056693515012	609.52403042019	622.866729823479	652.048507448677	612.670669284739	717.518144350537	647.25627848078	624.909448203181	777.565660538145	616.201144603213	605.226011658151	604.209987409637
ENSG00000152207	57105	CYSLTR2	0.000821898069827979	-0.000471431395269377	0.00290939976020705	0.00737201383356392	0.00189296454891038	-0.00690064395047773	-0.00575378478577869	-0.00111770745886368	0.00156310926893916	0.00555692715205308	-0.0018841024921628	-0.00882925498728387	0.00383714313594737	-0.0026772916615694	-0.00657002054152764	-0.00359063509170953	-0.00653155017241433	0.000363380417975371	-0.00620105558092124	-0.00442054509663866	-0.00130413708346001	0.0112984205299239	0.00281298751731373	0.00261549780017578	0.00674933776600657	-0.00466930997122164	0.00299885024341777	-0.00419564505544844	-0.00281527408503432	0.00263650696866656	4.91825161028029	0	4.42601512313179	4.83539378037899	2.87454420152128	0.770833925886618	3.39283382973617	0.673983477907026	4.17604115081526	22.1222773476467	3.8697600597854	9.33102380439747	2.56280154420802	7.76718251852351	3.0344356903053	0	1.20611123260827	1.59624177280535	32.6089583826041	10.552864743274	7.86182185589086	10.9755942463083	3.30220495945315	0	2.29474400773242	9.41186730601497	9.35136530172906	4.11130260730087	0	0
ENSG00000152208	2895	GRID2	0.0199762905550988	0.00219139912566068	0.013803898467958	0.00739064711271524	-0.000737335333230989	0.00304823871540175	0.00235307475903098	-0.0175524806231582	-0.00216655296844564	0.000949730419115278	0.0076286401067344	0.00484037945225149	-0.0108609217663489	0.0100366251817298	-0.00540981753062307	-0.00358078557915057	0.00525830152767604	-0.00399836618052299	-0.00912831990573482	-0.00392986501402619	0.00257752321510861	-0.00777275244127499	-0.020688641664987	0.026015122790033	0.00212295690028809	0.0016010999405538	0.0146273682514455	0.0055799317761911	-0.00983095501314853	0.00294744490479479	36.2593556364598	0	1.38723255287049	121.664491713718	0	0	45.7177824009385	0	2.51723152827229	0	13.8529936916882	0	30.4261072158705	0	0	3.29405069702525	30.3134295137771	41.6680670420394	405.914665120345	555.327844164855	504.881169553604	102.337740336234	239.11058130929	121.740029871699	89.3519103855541	110.265965474695	121.939358029385	49.7273358086206	128.889710628771	51.8478752459503
ENSG00000152217	26040	SETBP1	0.0189704817781474	0.00514866317070828	-0.00165621162466506	0.000342548870504295	-0.00661420971596588	0.0057448810288639	0.0134883778869458	0.017048315213304	-0.0100912791157252	0.00242476856892146	-0.00226478851431819	-0.00850326083840771	0.00270736052528023	-0.00866534548305837	-0.00199338734969971	-0.0016975616217701	0.00469450617395573	-0.00800333217781748	-0.00359693849565945	-0.00525986407083877	0.00179239618360092	-0.00743636694403909	-0.00240529940135491	0.00247146995055298	0.00730980343570515	-0.00270081805681329	-0.00810602535869102	0.00700230908877818	-0.00391809575638682	0.0055295611410813	2280.8594731647	1075.17531603294	1444.47306191897	2341.79649522866	1031.20132836634	586.443022421396	966.202256489033	900.751495132637	875.183449688163	208.528992646002	541.359078628314	189.621017603778	615.636436571703	230.607577819431	349.541293013056	1789.93158641864	2412.13371657901	2580.72174849655	3702.75162393173	3161.37896608985	3230.6712301512	4550.58990430385	2713.70318466541	1808.73632142	2637.69871175248	2653.90440506502	2972.07473838234	2767.01567800698	1766.39418452635	1409.95995110026
ENSG00000152219	120534	ARL14EP	-0.00241469996244592	-0.00207920004831588	0.00372457246330441	0.00289875295470085	0.000431722176282753	0.00370169540916247	0.00345267960061002	0.00019300921150437	0.000318432079012969	-0.00395003509296315	0.000893127060897971	0.00329378864638014	-0.00397945528866216	0.00557846715730047	0.00429543375602425	-0.00405621406709614	0.00290373342413062	0.00385345719398659	0.000668778001160214	-0.00586951791044024	-0.0015205740427035	0.00247266457937966	0.00168379261541359	-0.0092592780060163	-9.16394197685535e-05	0.00118046766907666	0.000292459049532042	0.0103605980748436	-0.00334437529861848	0.00147427107505066	667.426070145604	653.425788031607	484.951804613275	672.996781428862	855.424143746224	778.195261762837	766.96872577478	740.202325418078	784.059101590334	651.979378538293	696.693250512131	865.409439137102	701.642320231547	774.203264628128	842.112803165342	483.140686930651	421.393055009607	430.053666990035	538.657343365324	593.24194974731	684.254300283956	486.348017241476	587.912054793934	691.789685881862	760.368067317357	729.802437678504	848.69119866384	539.513552646501	737.255451286	633.210655620996
ENSG00000152223	57724	EPG5	-0.000353768161694015	-0.00148610659527659	0.00176696131757346	0.00129158649229468	0.00434200624231661	-0.00430160399192268	-0.00696216643807821	-0.00331077731761364	-0.00269119899790503	0.00195422135478944	-0.0050694337129712	-0.00554499381961883	0.00571850025249719	-0.00544816271663037	0.00563481595618024	0.00117865507530846	-0.00136987252428098	-0.00235613177711132	-0.00778875853902368	0.00242247802685843	-0.00624944583104099	0.000750101882946884	0.000918616501722518	-0.0113700089660795	-0.00277232277232441	0.00986411228458455	0.0118651486349923	-0.0075334173511641	-0.00660317463820539	0.0151186704717094	988.47310450844	985.705270734936	821.797551182931	1329.65165815347	988.754271961243	1036.13590584551	1131.05242013656	1141.98166795176	925.429871323774	1809.13944240666	1046.31787683103	1615.16596081715	1039.60541115635	1395.67305228992	1602.17738059327	1109.74874593176	1111.26487275547	1002.76215379462	1483.30908317128	1291.93618438856	912.692747531483	1651.9679103583	1105.65162732016	1004.80976605351	1044.7497498867	1213.97271283268	998.908637632567	1282.20603996561	1115.40873660703	985.834968028612
ENSG00000152229	9050	PSTPIP2	-0.00259450504884528	-0.0134356983153211	-0.00744244605519635	-0.00204758173741991	-0.0041830494785387	-0.00383399478029434	-0.000860195968220705	0.0122653168518775	-0.0021242506416635	-0.0084355845933931	0.0040077400633715	0.0140542692426703	0.00313563759549544	0.00902933215067573	0.00109312332620071	0.00650779060134764	0.00715198086385902	-0.00114539742029128	-0.00358914894266657	-0.00198113715279216	0.00120215602174922	-0.00916749380734992	-0.00861333272237001	0.00250656817792836	-0.00225553568255857	-0.00310137226368397	0.00640295856171408	-0.0009081754675333	0.00977321561532709	-0.0019117414921725	292.93499438947	500.085316326751	482.172620757719	192.623215045096	479.220419213629	475.11938014218	255.470057840812	315.373162455452	258.150003311807	407.096774385729	941.28766860802	862.029161228848	358.627571524379	610.661354874339	482.87271994011	1027.76702011753	491.993109439354	363.229379012314	196.753484236153	184.073105786331	204.921665923945	249.251183967173	316.031511912181	267.479581305003	1385.0448338957	787.760714136231	739.959551220433	655.574447694886	501.806872684179	636.238723950228
